MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,TotalSF,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,OverallQual_1,OverallQual_2,OverallQual_3,OverallQual_4,OverallQual_5,OverallQual_6,OverallQual_7,OverallQual_8,OverallQual_9,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
5,4.330733340286331,9.18512512283512,1,1,3,0,5,1958,1958,5.497168225293202,3,4,4,4,3,5,6.411818267709897,6,0.0,6.727431724850855,1442.0,2,1,7.274479558773871,0.0,0.0,7.274479558773871,0.0,0.0,1,1,4,0.6931471805599453,3,7,6,0,3,1958.0,2,1.0,301.0,5,5,2,0.0,0.0,5.62040086571715,0.0,0.0,0.0,3,4,6.2166061010848646,6,1,7.9672801789422,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,3.828641396489095,9.017847259860732,1,0,3,0,6,1918,1950,0.0,3,4,4,4,3,6,0.0,6,0.0,6.532334292222349,686.0,2,1,6.532334292222349,6.336825731146441,0.0,7.1316985104669115,0.0,0.6931471805599453,1,1,3,0.6931471805599453,1,7,6,0,3,1955.0,3,1.0,280.0,5,5,1,5.337538079701318,0.0,4.574710978503383,0.0,0.0,0.0,3,4,0.0,9,0,7.5688956634069955,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,3.8918202981106265,9.4040963063958,1,1,1,0,4,1998,1998,6.093569770045136,3,4,2,4,3,6,0.0,6,0.0,7.408530566894626,1649.0,0,1,7.415776975415394,0.0,0.0,7.415776975415394,0.0,0.0,2,0,3,0.6931471805599453,2,6,6,0,3,1998.0,2,2.0,598.0,5,5,2,0.0,3.5553480614894135,0.0,0.0,0.0,0.0,3,4,0.0,7,4,8.105005537547246,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,4.30406509320417,9.343646739284408,1,1,0,0,5,1954,1954,0.0,3,4,4,4,3,1,6.18826412308259,6,0.0,6.259581464064923,1008.0,2,1,6.9167150203536085,0.0,0.0,6.9167150203536085,0.0,0.0,1,0,2,0.6931471805599453,3,4,6,1,2,1954.0,2,1.0,275.0,5,5,2,0.0,0.0,4.795790545596741,0.0,0.0,0.0,3,4,0.0,9,0,7.6093665379542115,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,4.31748811353631,9.492959650085501,1,1,0,0,4,2002,2002,5.003946305945459,2,4,2,4,3,2,7.105786129481271,6,0.0,5.860786223465865,1568.0,0,1,7.432483807917119,0.0,0.0,7.432483807917119,1.0,0.0,2,0,3,0.6931471805599453,2,7,6,2,2,2002.0,2,3.0,857.0,5,5,2,5.017279836814924,4.0943445622221,0.0,0.0,0.0,0.0,3,4,0.0,9,2,8.08886878916199,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
13,4.394449154672439,9.084436955087027,1,1,3,0,6,1971,1971,4.394449154672439,3,4,4,4,0,2,6.22455842927536,6,0.0,6.2285110035911835,1010.0,2,1,6.959398512133975,0.0,0.0,6.959398512133975,1.0,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,1971.0,3,2.0,440.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0,8,4,7.631916513071252,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,3.8066624897703196,8.759668671029939,1,1,0,0,4,2009,2010,4.859812404361672,2,4,2,4,2,2,6.598509028614515,6,0.0,6.439350371100098,1358.0,0,1,7.214504414151143,0.0,0.0,7.214504414151143,1.0,0.0,2,0,2,0.6931471805599453,2,6,6,1,2,2010.0,2,2.0,484.0,5,5,2,5.262690188904886,3.58351893845611,0.0,0.0,0.0,0.0,3,4,0.0,8,4,7.907283609426348,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10,4.290459441148391,8.885579291282982,1,1,0,0,4,2003,2003,0.0,2,4,2,4,3,6,0.0,6,0.0,6.683360945766275,798.0,0,1,6.683360945766275,6.736966958001855,0.0,7.403061091090091,0.0,0.0,2,1,3,0.6931471805599453,2,6,6,0,3,2003.0,2,2.0,595.0,5,5,2,0.0,3.828641396489095,0.0,0.0,0.0,0.0,3,4,0.0,8,2,7.79934339821592,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,4.110873864173311,8.699681400989514,1,2,3,1,3,1953,1953,0.0,1,4,1,4,3,6,0.0,6,0.0,6.842683282238422,936.0,4,0,6.842683282238422,0.0,0.0,6.842683282238422,0.0,0.0,1,0,2,0.6931471805599453,3,4,3,0,3,1974.0,3,2.0,576.0,5,5,2,0.0,3.4965075614664802,4.727387818712341,0.0,0.0,0.0,3,4,0.0,4,3,7.5352967024440884,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,4.174387269895637,9.42504844446929,1,1,0,0,4,2003,2003,0.0,2,4,2,4,1,6,0.0,6,0.0,6.742880635791903,847.0,0,1,6.742880635791903,6.787844982309579,0.0,7.458186157340487,0.0,0.0,2,1,3,0.6931471805599453,2,7,6,1,2,2003.0,0,2.0,433.0,5,5,2,4.61512051684126,3.8918202981106265,0.0,0.0,0.0,0.0,3,4,0.0,1,1,7.855932199718614,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9,4.110873864173311,9.200391041122515,1,1,3,0,6,1940,1950,0.0,3,4,4,4,3,6,0.0,6,0.0,6.658011045870748,778.0,4,1,6.851184927493743,6.302618975744905,0.0,7.306531398939505,0.0,0.0,2,0,3,0.6931471805599453,3,7,6,1,2,1940.0,3,1.0,240.0,5,5,2,5.817111159963204,0.0,0.0,0.0,0.0,0.0,3,1,0.0,9,3,7.7266536648476425,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,4.406719247264253,9.325185763645223,1,1,3,0,4,2006,2006,0.0,2,4,2,1,3,6,0.0,6,0.0,7.306531398939505,1489.0,0,1,7.306531398939505,0.0,0.0,7.306531398939505,0.0,0.0,2,0,3,0.6931471805599453,2,7,6,1,2,2006.0,2,2.0,776.0,5,5,2,0.0,4.948759890378168,0.0,0.0,0.0,0.0,3,4,0.0,8,0,7.999342952713282,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5,4.74493212836325,9.602652693506046,1,1,3,0,4,2007,2008,6.705639094860003,0,4,0,4,0,2,7.400620577371135,6,0.0,6.093569770045136,2078.0,0,1,7.642524134232902,0.0,0.0,7.642524134232902,1.0,0.0,2,0,2,0.6931471805599453,0,7,6,1,2,2007.0,0,3.0,1220.0,5,5,2,5.241747015059643,3.828641396489095,0.0,0.0,0.0,0.0,3,4,0.0,8,2,8.333991247194975,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8,3.9318256327243257,8.721113147762688,1,1,3,0,5,1924,1950,0.0,3,4,4,4,3,0,6.665683717782408,6,0.0,0.0,784.0,2,1,6.665683717782408,0.0,0.0,6.665683717782408,1.0,0.0,1,0,2,0.6931471805599453,2,5,6,0,3,0.0,1,0.0,0.0,3,3,2,0.0,0.0,4.762173934797756,0.0,0.0,0.0,3,4,0.0,7,2,7.358193752733032,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,4.189654742026425,9.051344640485725,1,1,0,0,4,2001,2001,0.0,2,4,2,4,3,2,3.044522437723423,6,0.0,7.268920128193722,1454.0,0,1,7.268920128193722,0.0,0.0,7.268920128193722,0.0,0.0,2,0,3,0.6931471805599453,2,6,6,1,5,2001.0,2,2.0,527.0,5,5,2,5.673323267171493,3.6888794541139363,0.0,0.0,0.0,0.0,3,4,0.0,6,3,7.968665700466235,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,4.400603020246817,10.264617557935098,1,1,1,2,4,1967,1967,0.0,3,4,4,1,1,3,5.521460917862246,0,6.639875833826536,0.0,1013.0,4,1,7.057036981697891,6.874198495453294,0.0,7.6624678152002375,0.0,0.6931471805599453,2,1,3,0.6931471805599453,3,7,3,0,3,1967.0,0,2.0,538.0,5,5,2,6.18826412308259,0.0,0.0,0.0,5.420534999272286,0.0,3,4,0.0,8,3,8.0519780789023,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2,3.2188758248682006,7.841885928984623,1,2,3,0,4,2005,2005,0.0,2,4,2,4,3,6,0.0,6,0.0,6.398594934535208,600.0,0,1,6.255750041753367,6.436150368369428,4.394449154672439,7.1098794630722715,0.0,0.0,2,1,2,0.6931471805599453,2,4,6,0,3,2005.0,2,2.0,480.0,5,5,2,0.0,5.117993812416755,0.0,0.0,0.0,0.0,3,4,0.0,9,0,7.463936604468925,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,4.394449154672439,9.38437770918244,1,1,0,0,4,1957,1957,5.961005339623274,3,4,4,4,3,5,6.947937068614969,6,0.0,5.8664680569332965,1392.0,4,1,7.239214973779806,0.0,0.0,7.239214973779806,1.0,0.0,1,1,3,0.6931471805599453,3,6,6,2,2,1957.0,2,2.0,458.0,5,5,2,0.0,0.0,0.0,0.0,5.262690188904886,0.0,3,4,0.0,8,2,7.932003152361385,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2,3.4339872044851463,8.064950891749143,1,2,3,0,4,2005,2005,0.0,3,4,2,4,3,6,0.0,6,0.0,6.398594934535208,600.0,0,1,6.255750041753367,6.398594934535208,4.394449154672439,7.0909098220799835,0.0,0.0,2,1,2,0.6931471805599453,2,4,6,0,3,2005.0,2,2.0,480.0,5,5,2,0.0,5.117993812416755,0.0,0.0,0.0,0.0,3,4,0.0,8,0,7.450660796211539,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,3.8066624897703196,9.164191715950203,1,1,0,0,5,2003,2003,5.4116460518550396,2,4,2,4,3,2,6.182084906716632,6,0.0,6.129050210060545,941.0,0,1,6.848005274576363,6.790097235513905,0.0,7.512071245835466,1.0,0.0,2,1,3,0.6931471805599453,2,7,6,1,5,2003.0,2,2.0,613.0,5,5,2,5.262690188904886,3.6888794541139363,0.0,0.0,0.0,0.0,3,4,0.0,0,4,7.9269635448629785,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,4.61512051684126,9.210840247017833,1,1,3,0,5,1964,1964,5.198497031265826,3,4,4,4,3,5,5.2832037287379885,1,5.846438775057725,6.883462586413092,1516.0,4,1,7.324489979348532,0.0,0.0,7.324489979348532,0.0,0.0,1,1,3,0.6931471805599453,3,6,6,0,3,1964.0,2,2.0,472.0,5,5,2,0.0,0.0,0.0,0.0,5.030437921392435,0.0,3,4,0.0,4,3,8.017307507688582,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
